3.717874
3.765837
3.672738
4.857388
5.949977
6.416075
6.480230
6.507047
6.575959
6.534819
6.497047
6.642127
6.878123
6.985681
6.993956
7.041327
6.952445
7.174993
7.212198
7.211417
7.100116
7.198602
7.179382
7.198439
7.284254
7.332474
7.314893
7.321758
7.317274
6.909654
6.500634
6.242496
6.156148
6.243622
5.576390
3.651008
3.777389
3.861933
3.693476
3.636873
2.874629
1.877321
2.057934
2.025965
3.790483
5.580732
5.569657
5.836302
6.232313
4.638737
4.029919
4.217398
4.035217
4.052151
4.133532
4.335426
4.209655
4.379026
4.442627
4.424061
4.447868
4.454494
4.426289
4.352622
4.008299
4.049457
3.961698
5.737910
5.956578
5.963232
5.926656
6.018615
6.080850
5.903595
5.842172
6.146525
6.068803
6.063715
6.043367
6.315531
6.295682
6.192284
6.142078
6.114782
6.236253
6.041828
5.941221
6.082603
5.945896
5.711797
4.989042
4.960176
3.643878
3.337780
3.316493
3.340843
2.520910
2.172925
2.141508
2.131497
2.116549
2.093185
2.150293
2.115017
2.109274
3.393044
5.678039
6.014962
6.074838
6.050361
5.935135
5.968053
5.964749
6.039133
6.137215
6.146980
6.139998
6.197098
6.327245
6.409279
6.281019
4.380734
3.343340
3.353961
6.121537
6.743926
6.742510
3.388534
3.410074
3.440792
3.416064
3.385453
3.275902
3.682358
6.215708
6.211289
6.220915
7.747405
8.693057
8.691036
8.689315
8.810614
8.641898
9.054876
9.197330
9.386926
6.110771
6.148895
5.991694
6.038576
5.928612
6.016682
5.960804
6.022178
6.027974
6.048629
6.026585
5.976182
5.975417
6.049156
6.040793
5.906072
6.079862
6.084518
6.082326
6.097655
6.107647
6.106756
6.095432
6.121098
6.163123
6.152163
6.168022
6.228420
6.115149
5.980141
5.987563
6.105759
6.149311
6.291431
6.244437
6.233237
6.314872
6.323504
6.375110
6.240119
6.260373
6.490243
6.282382
6.481834
6.479737
6.490083
6.460491
6.403637
6.451576
6.422504
6.391382
6.242493
6.220042
6.118284
6.149451
6.148579
6.180661
6.166063
6.103469
5.891765
5.977233
5.994158
6.086697
6.137826
5.905384
5.924411
5.935840
5.808502
5.833327
5.668926
5.668013
5.713198
5.764913
5.645657
5.628347
5.769737
5.986037
5.969322
5.619211
5.672610
5.631629
5.648147
5.630276
5.700752
5.661548
5.653470
5.686712
5.681754
5.518267
5.627287
5.659741
5.559438
5.521677
5.573954
5.612015
5.638229
5.895283
6.515235
6.110754
5.926040
5.927659
5.974293
5.915664
5.974157
6.003671
6.017026
6.035476
6.041478
5.950276
5.790856
5.923418
5.875058
5.969111
6.043451
5.912440
5.908610
5.849472
5.578103
5.913671
5.559294
5.825189
5.813233
5.712964
5.530938
5.532250
5.491542
5.431949
5.170589
5.222560
5.213596
5.255259
5.293770
5.369128
5.290244
5.085290
5.190522
5.190956
5.140931
5.181079
5.104107
5.257244
5.258991
5.506698
5.476839
5.431547
5.491919
5.410119
5.484618
5.481241
5.498116
5.360014
5.356542
5.361923
5.412917
5.463623
6.273088
6.715372
6.529056
6.703135
6.543857
6.539002
5.973485
5.163823
5.141580
5.053143
5.042462
5.116796
5.152723
5.178218
5.270998
5.162997
5.176073
5.181327
5.193662
5.368631
5.193219
5.138646
5.197757
5.215935
5.182087
5.026615
5.295664
5.091846
5.084386
5.077105
5.068173
5.164848
5.122010
5.144826
5.125101
5.121724
5.206899
5.180575
5.309020
5.047771
5.170182
5.099656
5.258934
5.421725
5.419582
5.334326
5.327813
5.353795
5.385276
5.494341
5.365287
5.496348
5.365113
5.060177
5.127184
5.050517
5.091091
5.017548
5.039000
5.054636
4.890020
4.757661
4.769464
4.762510
4.721268
4.792899
4.737347
4.767976
4.696350
4.722834
4.703843
4.696998
4.627417
4.624090
4.818861
4.786660
4.660783
4.741433
4.717531
4.783759
4.697119
4.720558
4.709507
4.720142
4.803257
4.862592
4.829105
4.644398
4.621198
4.581885
4.571518
4.585906
4.641354
4.512728
4.598526
4.582747
4.630637
4.570091
4.777050
4.614578
4.671101
4.675628
4.686661
4.679274
4.926504
4.812757
4.926623
4.920099
4.968187
4.941429
4.962832
5.057254
4.866359
4.828288
5.959078
5.997003
